Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta,Wins,Losses
2005-01-04 00:00:00,1188.05,988548.7208899999999971441866,999811.2208899999999971441866,1,53,383720.00,-17.047927,0,0
2005-01-05 00:00:00,1183.75,972925.5648659999999949832272,999658.0648659999999949832272,2,96,626680.000,-31.013154999999998,0,0
2005-01-06 00:00:00,1187.9,988009.5033019999999948090874,999654.5033019999999948090874,3,97,646825.00,-27.162489,0,0
2005-01-07 00:00:00,1186.2,988914.5033019999999948090874,999654.5033019999999948090874,3,97,647730.00,-27.701694,0,0
2005-01-10 00:00:00,1190.25,1002699.503301999999994809087,999654.5033019999999948090874,3,97,661515.00,-23.603839999999998,0,0
2005-01-11 00:00:00,1182.99,992132.0033019999999948090874,999654.5033019999999948090874,3,97,650947.500,-27.190077,0,0
2005-01-12 00:00:00,1187.7,1001109.503301999999994809087,999654.5033019999999948090874,3,97,659925.00,-23.326812,0,0
2005-01-13 00:00:00,1177.45,986869.5033019999999948090874,999654.5033019999999948090874,3,97,645685.00,-29.635449999999995,0,0
2005-01-14 00:00:00,1184.5,999912.0033019999999948090874,999654.5033019999999948090874,3,97,658727.500,-23.880720000000004,0,0
2005-01-18 00:00:00,1196.0,1023114.503301999999994809087,999654.5033019999999948090874,3,97,681930.00,-16.459803,0,0
2005-01-19 00:00:00,1184.65,1004549.503301999999994809087,999654.5033019999999948090874,3,97,663365.00,-23.664533,0,0
2005-01-20 00:00:00,1175.4,989477.0033019999999948090874,999654.5033019999999948090874,3,97,648292.500,-29.863129999999998,0,0
2005-01-21 00:00:00,1167.85,975389.5033019999999948090874,999654.5033019999999948090874,3,97,634205.00,-36.053822,0,0
2005-01-24 00:00:00,1163.75,973587.0033019999999948090874,999654.5033019999999948090874,3,97,632402.500,-37.998849,0,0
2005-01-25 00:00:00,1168.4,988327.0033019999999948090874,999654.5033019999999948090874,3,97,647142.500,-32.417838,0,0
2005-01-26 00:00:00,1174.05,1002134.503301999999994809087,999654.5033019999999948090874,3,97,660950.00,-26.796318,0,0
2005-01-27 00:00:00,1174.55,1008287.003301999999994809087,999654.5033019999999948090874,3,97,667102.500,-25.024797,0,0
2005-01-28 00:00:00,1171.35,1008999.503301999999994809087,999654.5033019999999948090874,3,97,667815.000,-26.908897999999997,0,0
2005-01-31 00:00:00,1181.25,1023314.503301999999994809087,999654.5033019999999948090874,3,97,682130.00,-17.831639,0,0
2005-02-01 00:00:00,1189.41,1035484.503301999999994809087,999654.5033019999999948090874,3,97,694300.00,-11.669246999999999,0,0
2005-02-02 00:00:00,1193.19,1040549.503301999999994809087,999654.5033019999999948090874,3,97,699365.000,-8.900682000000002,0,0
2005-02-03 00:00:00,1189.89,1038367.003301999999994809087,999654.5033019999999948090874,3,97,697182.500,-9.769306,0,0
2005-02-04 00:00:00,1203.03,1045292.003301999999994809087,999654.5033019999999948090874,3,97,704107.500,-4.995961,0,0
2005-02-07 00:00:00,1201.72,1046084.503301999999994809087,999654.5033019999999948090874,3,97,704900.000,-4.336535,0,0
2005-02-08 00:00:00,1202.3,1046689.503301999999994809087,999654.5033019999999948090874,3,97,705505.000,-4.124771,0,0
2005-02-09 00:00:00,1191.99,1045512.003301999999994809087,999654.5033019999999948090874,3,97,704327.500,-5.831401000000001,0,0
2005-02-10 00:00:00,1197.01,1047149.503301999999994809087,999654.5033019999999948090874,3,97,705965.000,-4.059937,0,0
2005-02-11 00:00:00,1205.3,1047644.503301999999994809087,999654.5033019999999948090874,3,97,706460.000,-2.0851390000000003,0,0
