Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta,Wins,Losses,AveragePLPercent
2005-01-04 00:00:00,1188.05,987144.6506820000000175241439,999747.1506820000000175241439,1,71,283290.0,-22.032365000000002,0,0,nan
2005-01-05 00:00:00,1183.75,980068.1051130000000171094143,999540.6051130000000171094143,2,129,435050.0,-40.490757,0,0,nan
2005-01-06 00:00:00,1187.9,990397.0435490000000169352745,999537.0435490000000169352745,3,130,449022.500,-34.569829,0,0,nan
2005-01-07 00:00:00,1186.2,989084.5435490000000169352745,999537.0435490000000169352745,3,130,447710.000,-35.326248,0,0,nan
2005-01-10 00:00:00,1190.25,1003304.543549000000016935274,999537.0435490000000169352745,3,130,461930.00,-29.880530000000004,0,0,nan
2005-01-11 00:00:00,1182.99,994299.5435490000000169352745,999537.0435490000000169352745,3,130,452925.000,-33.781797000000005,0,0,nan
2005-01-12 00:00:00,1187.7,1002332.043549000000016935274,999537.0435490000000169352745,3,130,460957.500,-28.823181999999996,0,0,nan
2005-01-13 00:00:00,1177.45,989304.5435490000000169352745,999537.0435490000000169352745,3,130,447930.00,-36.279954,0,0,nan
2005-01-14 00:00:00,1184.5,1000249.543549000000016935274,999537.0435490000000169352745,3,130,458875.00,-29.162124000000002,0,0,nan
2005-01-18 00:00:00,1196.0,1016665.075301750000011047348,1008677.575301750000011047348,1,71,303880.00,-12.016749999999998,2,0,62.92583857442348008385744235
2005-01-19 00:00:00,1184.65,997126.525687749999991460470,1008439.025687749999991460470,2,138,437675.00,-42.615355,2,0,nan
2005-01-20 00:00:00,1175.4,981055.839618749999989866239,1008428.339618749999989866239,3,141,431065.00,-54.914538,2,0,nan
2005-01-21 00:00:00,1167.85,964378.714348749999989429682,1008421.214348749999989429682,4,143,423375.00,-66.401115,2,0,nan
2005-01-24 00:00:00,1163.75,962959.091322749999989127900,1008414.091322749999989127900,5,145,431222.500,-71.16705300000001,2,0,nan
2005-01-25 00:00:00,1168.4,977624.091322749999989127900,1008414.091322749999989127900,5,145,445887.500,-60.88738099999999,2,0,nan
2005-01-26 00:00:00,1174.05,992051.591322749999989127900,1008414.091322749999989127900,5,145,460315.00,-49.824974999999995,2,0,nan
2005-01-27 00:00:00,1174.55,998359.091322749999989127900,1008414.091322749999989127900,5,145,466622.500,-46.313492,2,0,nan
2005-01-28 00:00:00,1171.35,1001141.591322749999989127900,1008414.091322749999989127900,5,145,469405.000,-49.164986000000006,2,0,nan
2005-01-31 00:00:00,1181.25,1016318.473473249999988965442,1008795.973473249999988965442,4,143,474940.000,-32.320108,3,0,52.02702702702702702702702703
2005-02-01 00:00:00,1189.41,1031822.763826499999985752964,1031365.263826499999985752964,1,3,9907.500,-0.536367,6,0,55.60421230915866958778615487
2005-02-02 00:00:00,1193.19,1032902.853844499999943717938,1031627.853844499999943717938,1,85,309825.00,-22.634055,7,0,54.28571428571428571428571429
2005-02-03 00:00:00,1189.89,1030213.283150499999940574724,1031478.283150499999940574724,2,127,460375.00,-35.90620199999999,7,0,nan
2005-02-04 00:00:00,1203.03,1047993.283150499999940574724,1031478.283150499999940574724,2,127,478155.00,-24.618949999999998,7,0,nan
2005-02-07 00:00:00,1201.72,1046723.283150499999940574724,1031478.283150499999940574724,2,127,476885.00,-25.777697999999997,7,0,nan
2005-02-08 00:00:00,1202.3,1050533.283150499999940574724,1031478.283150499999940574724,2,127,480695.00,-24.311737,7,0,nan
2005-02-09 00:00:00,1191.99,1039420.783150499999940574724,1031478.283150499999940574724,2,127,469582.500,-31.001842999999997,7,0,nan
2005-02-10 00:00:00,1197.01,1047358.283150499999940574724,1031478.283150499999940574724,2,127,477520.00,-25.756997,7,0,nan
2005-02-11 00:00:00,1205.3,1057637.806184249999950974796,1057637.806184249999950974796,0,0,0,0,9,0,56.5331176246669204415683289
2005-02-14 00:00:00,1206.14,1058964.756458249999929943641,1057224.756458249999929943641,1,116,317260.00,-31.552348,9,0,nan
2005-02-15 00:00:00,1210.12,1070068.238990249999921910984,1057018.238990249999921910984,2,174,487200.00,-39.003492,9,0,nan
2005-02-16 00:00:00,1210.34,1069198.238990249999921910984,1057018.238990249999921910984,2,174,486330.00,-37.251486,9,0,nan
2005-02-17 00:00:00,1200.75,1056148.238990249999921910984,1057018.238990249999921910984,2,174,473280.00,-51.339743999999996,9,0,nan
2005-02-18 00:00:00,1201.59,1062238.238990249999921910984,1057018.238990249999921910984,2,174,479370.00,-45.55754999999999,9,0,nan
2005-02-22 00:00:00,1184.16,1008298.238990249999921910984,1057018.238990249999921910984,2,174,425430.00,-83.092308,9,0,nan
2005-02-23 00:00:00,1190.8,1040805.507566249999917840086,1056975.507566249999917840086,3,186,485580.00,-66.21483,9,0,nan
2005-02-24 00:00:00,1200.2,1069740.507566249999917840086,1056975.507566249999917840086,3,186,514515.000,-44.03562,9,0,nan
2005-02-25 00:00:00,1211.37,1084870.578162749999936220746,1084870.578162749999936220746,0,0,0,0,12,0,59.59119496855345911949685533
2005-02-28 00:00:00,1200.2,1075317.191946749999945875942,1084557.191946749999945875942,1,88,313720.00,-29.300216,12,0,nan
2005-03-01 00:00:00,1210.41,1083015.950678749999954941785,1084368.450678749999954941785,2,141,491207.500,-38.51262,12,0,nan
2005-03-02 00:00:00,1210.08,1080413.450678749999954941785,1084368.450678749999954941785,2,141,488605.00,-40.120668,12,0,nan
2005-03-03 00:00:00,1210.47,1078473.450678749999954941785,1084368.450678749999954941785,2,141,486665.00,-39.870624,12,0,nan
2005-03-04 00:00:00,1222.12,1099838.450678749999954941785,1084368.450678749999954941785,2,141,508030.000,-27.772941000000003,12,0,nan
2005-03-07 00:00:00,1225.31,1100985.950678749999954941785,1084368.450678749999954941785,2,141,509177.500,-25.273374,12,0,nan
2005-03-08 00:00:00,1219.43,1097020.950678749999954941785,1084368.450678749999954941785,2,141,505212.500,-28.044758,12,0,nan
2005-03-09 00:00:00,1207.01,1080370.950678749999954941785,1084368.450678749999954941785,2,141,488562.500,-39.430148,12,0,nan
2005-03-10 00:00:00,1209.25,1085083.450678749999954941785,1084368.450678749999954941785,2,141,493275.00,-35.940068,12,0,nan
2005-03-11 00:00:00,1200.08,1074068.450678749999954941785,1084368.450678749999954941785,2,141,482260.00,-44.431347,12,0,nan
2005-03-14 00:00:00,1206.83,1089313.450678749999954941785,1084368.450678749999954941785,2,141,497505.00,-34.990623,12,0,nan
2005-03-15 00:00:00,1197.75,1071470.950678749999954941785,1084368.450678749999954941785,2,141,479662.500,-45.11601,12,0,nan
2005-03-16 00:00:00,1188.07,1052350.950678749999954941785,1084368.450678749999954941785,2,141,460542.500,-58.160061,12,0,nan
2005-03-17 00:00:00,1190.21,1057721.028298749999954520007,1084343.528298749999954520007,3,148,478747.500,-53.738051,12,0,nan
2005-03-18 00:00:00,1189.65,1056506.028298749999954520007,1084343.528298749999954520007,3,148,477532.500,-54.321294,12,0,nan
2005-03-21 00:00:00,1183.78,1048833.528298749999954520007,1084343.528298749999954520007,3,148,469860.00,-60.66220500000001,12,0,nan
2005-03-22 00:00:00,1171.71,1007386.028298749999954520007,1084343.528298749999954520007,3,148,428412.500,-83.46534700000001,12,0,nan
2005-03-23 00:00:00,1172.53,1011447.913678749999959460837,1084307.913678749999959460837,4,158,455310.000,-83.733684,12,0,nan
2005-03-24 00:00:00,1171.42,1017772.913678749999959460837,1084307.913678749999959460837,4,158,461635.000,-81.726747,12,0,nan
2005-03-28 00:00:00,1174.28,1037047.913678749999959460837,1084307.913678749999959460837,4,158,480910.000,-73.402222,12,0,nan
2005-03-29 00:00:00,1165.36,993474.5668584999999555229527,993424.5668584999999555229527,1,10,22850.00,-2.61304,12,3,-140.2465834818775995246583482
2005-03-30 00:00:00,1181.41,1004022.214862499999941558571,993232.2148624999999415585710,2,64,331130.00,-11.235344,12,3,nan
2005-03-31 00:00:00,1180.59,1003207.940768499999922180877,993100.4407684999999221808769,3,101,449032.500,-21.190025,12,3,nan
2005-04-01 00:00:00,1172.92,997010.4407684999999221808769,993100.4407684999999221808769,3,101,442835.000,-24.46349,12,3,nan
2005-04-04 00:00:00,1176.12,1000540.818558499999922251078,993093.3185584999999222510785,4,103,451882.500,-22.632944000000002,12,3,nan
2005-04-05 00:00:00,1181.39,1007924.133867999999920161969,1006374.133867999999920161969,3,49,148445.000,-10.835453999999999,13,3,50.51020408163265306122448980
2005-04-06 00:00:00,1184.07,1013943.484089999999933073838,1007038.484089999999933073838,3,171,432290.00,-37.739372,14,3,52.27272727272727272727272727
