Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta,Wins,Losses,AveragePLPercent
2005-01-04 00:00:00,1188.05,987144.6506820000000175241439,999747.1506820000000175241439,1,71,283290.0,-22.032365000000002,0,0,nan
2005-01-05 00:00:00,1183.75,980068.1051130000000171094143,999540.6051130000000171094143,2,129,435050.0,-40.490757,0,0,nan
2005-01-06 00:00:00,1187.9,990397.0435490000000169352745,999537.0435490000000169352745,3,130,449022.500,-34.569829,0,0,nan
2005-01-07 00:00:00,1186.2,989084.5435490000000169352745,999537.0435490000000169352745,3,130,447710.000,-35.326248,0,0,nan
2005-01-10 00:00:00,1190.25,1003304.543549000000016935274,999537.0435490000000169352745,3,130,461930.00,-29.880530000000004,0,0,nan
2005-01-11 00:00:00,1182.99,994299.5435490000000169352745,999537.0435490000000169352745,3,130,452925.000,-33.781797000000005,0,0,nan
2005-01-12 00:00:00,1187.7,1002332.043549000000016935274,999537.0435490000000169352745,3,130,460957.500,-28.823181999999996,0,0,nan
2005-01-13 00:00:00,1177.45,989304.5435490000000169352745,999537.0435490000000169352745,3,130,447930.00,-36.279954,0,0,nan
2005-01-14 00:00:00,1184.5,1000249.543549000000016935274,999537.0435490000000169352745,3,130,458875.00,-29.162124000000002,0,0,nan
2005-01-18 00:00:00,1196.0,1016665.075301750000011047348,1008677.575301750000011047348,1,71,303880.00,-12.016749999999998,2,0,62.92583857442348008385744235
2005-01-19 00:00:00,1184.65,1001235.059201750000016595266,1008442.559201750000016595266,2,137,440815.00,-37.470551,2,0,nan
2005-01-20 00:00:00,1175.4,989559.373132750000015001035,1008431.873132750000015001035,3,140,438600.0,-46.370829,2,0,nan
2005-01-21 00:00:00,1167.85,976740.810497750000014782756,1008428.310497750000014782756,4,141,430275.00,-54.899584000000004,2,0,nan
2005-01-24 00:00:00,1163.75,977052.248984750000014631865,1008424.748984750000014631865,5,142,435220.000,-58.209230000000005,2,0,nan
2005-01-25 00:00:00,1168.4,985527.248984750000014631865,1008424.748984750000014631865,5,142,443695.000,-50.855092,2,0,nan
2005-01-26 00:00:00,1174.05,997117.248984750000014631865,1008424.748984750000014631865,5,142,455285.00,-42.964617999999994,2,0,nan
2005-01-27 00:00:00,1174.55,1001817.248984750000014631865,1008424.748984750000014631865,5,142,459985.00,-39.816048,2,0,nan
2005-01-28 00:00:00,1171.35,1005089.070759000000004679264,1010799.070759000000004679264,4,71,164990.00,-22.419719,3,0,10.52631578947368421052631579
2005-01-31 00:00:00,1181.25,1017020.890946250000025141701,1010665.890946250000025141701,4,161,459075.000,-38.436482,4,0,52.02702702702702702702702703
2005-02-01 00:00:00,1189.41,1027601.831894000000025224394,1010956.831894000000025224394,3,160,464875.000,-29.465164,5,0,57.35294117647058823529411765
2005-02-02 00:00:00,1193.19,1033785.284578000000030195692,1028670.284578000000030195692,1,66,157245.000,-11.104764,7,0,54.2857142857142857142857143
2005-02-03 00:00:00,1189.89,1030321.143190000000023909265,1028371.143190000000023909265,2,150,460260.00,-35.695116,7,0,nan
2005-02-04 00:00:00,1203.03,1046268.250790500000013460990,1036188.250790500000013460990,1,84,316260.00,-16.2834,8,0,61.53846153846153846153846154
2005-02-07 00:00:00,1201.72,1045428.250790500000013460990,1036188.250790500000013460990,1,84,315420.00,-17.049816,8,0,nan
2005-02-08 00:00:00,1202.3,1050025.276526500000008335078,1035985.276526500000008335078,2,141,474120.00,-30.787515,8,0,nan
2005-02-09 00:00:00,1191.99,1038970.276526500000008335078,1035985.276526500000008335078,2,141,463065.000,-39.694092,8,0,nan
2005-02-10 00:00:00,1197.01,1046836.715804000000008100457,1035981.715804000000008100457,3,142,473210.00,-33.845164000000004,8,0,nan
2005-02-11 00:00:00,1205.3,1058105.770409000000017440968,1052440.770409000000017440968,2,58,161840.000,-12.425742000000001,9,0,55.63380281690140845070422535
2005-02-14 00:00:00,1206.14,1060408.781456500000035303444,1052031.281456500000035303444,3,173,477352.500,-43.305664,9,0,nan
2005-02-15 00:00:00,1210.12,1070115.865300000000031710457,1060915.865300000000031710457,1,115,322000.00,-25.778170000000003,11,0,56.94444444444444444444444445
2005-02-16 00:00:00,1210.34,1069128.741372000000025233036,1060673.741372000000025233036,2,183,479525.00,-39.483267,11,0,nan
2005-02-17 00:00:00,1200.75,1056083.741372000000025233036,1060673.741372000000025233036,2,183,466480.00,-53.34700399999999,11,0,nan
2005-02-18 00:00:00,1201.59,1061155.180063000000025175141,1060670.180063000000025175141,3,184,476180.00,-48.668017,11,0,nan
2005-02-22 00:00:00,1184.16,1013005.180063000000025175141,1060670.180063000000025175141,3,184,428030.00,-83.28945599999999,11,0,nan
2005-02-23 00:00:00,1190.8,1041872.448639000000021104243,1060627.448639000000021104243,4,196,484540.00,-68.68208500000001,11,0,nan
2005-02-24 00:00:00,1200.2,1066794.948639000000021104243,1060627.448639000000021104243,4,196,509462.500,-47.895739000000006,11,0,nan
2005-02-25 00:00:00,1211.37,1079986.985264250000017716148,1080191.985264250000017716148,2,69,162690.000,-13.409615999999998,13,0,62.5000
2005-02-28 00:00:00,1200.2,1068843.599048250000027371344,1079878.599048250000027371344,3,157,474820.00,-45.919270999999995,13,0,nan
2005-03-01 00:00:00,1210.41,1079422.537892250000027383196,1079875.037892250000027383196,4,158,488602.500,-40.08297,13,0,nan
2005-03-02 00:00:00,1210.08,1075240.037892250000027383196,1079875.037892250000027383196,4,158,484420.00,-42.081106999999996,13,0,nan
2005-03-03 00:00:00,1210.47,1072285.037892250000027383196,1079875.037892250000027383196,4,158,481465.00,-41.881539,13,0,nan
2005-03-04 00:00:00,1222.12,1093043.479056750000027342652,1080083.479056750000027342652,3,157,497390.000,-29.040097000000003,14,0,56.00
2005-03-07 00:00:00,1225.31,1095214.963503750000030301238,1086267.463503750000030301238,2,89,335107.500,-16.948902,15,0,53.62318840579710144927536232
2005-03-08 00:00:00,1219.43,1090351.997960750000033591790,1086064.497960750000033591790,3,146,486485.000,-35.290638,15,0,nan
2005-03-09 00:00:00,1207.01,1070133.437263750000033368793,1086060.937263750000033368793,4,147,468547.500,-50.01321500000001,15,0,nan
2005-03-10 00:00:00,1209.25,1075986.694373750000032430308,1086046.694373750000032430308,5,151,485495.00,-46.841989000000005,15,0,nan
2005-03-11 00:00:00,1200.08,1061176.694373750000032430308,1086046.694373750000032430308,5,151,470685.00,-58.0643,15,0,nan
2005-03-14 00:00:00,1206.83,1080664.572265750000032547008,1086039.572265750000032547008,6,153,495620.00,-46.82954599999999,15,0,nan
2005-03-15 00:00:00,1197.75,1058887.072265750000032547008,1086039.572265750000032547008,6,153,473842.500,-59.664432,15,0,nan
2005-03-16 00:00:00,1188.07,1036327.072265750000032547008,1086039.572265750000032547008,6,153,451282.500,-76.73219799999998,15,0,nan
2005-03-17 00:00:00,1190.21,1037973.589545750000032064976,1086011.089545750000032064976,7,161,467597.500,-71.87435600000002,15,0,nan
2005-03-18 00:00:00,1189.65,1036533.589545750000032064976,1086011.089545750000032064976,7,161,466157.500,-72.693913,15,0,nan
2005-03-21 00:00:00,1183.78,1025931.089545750000032064976,1086011.089545750000032064976,7,161,455555.00,-81.662972,15,0,nan
2005-03-22 00:00:00,1171.71,974725.027369750000032055938,1086007.527369750000032055938,8,162,408912.500,-110.76042500000003,15,0,nan
2005-03-23 00:00:00,1172.53,978673.728363750000033505218,1085961.228363750000033505218,9,175,442547.500,-111.411751,15,0,nan
2005-03-24 00:00:00,1171.42,985133.728363750000033505218,1085961.228363750000033505218,9,175,449007.500,-111.24062799999999,15,0,nan
2005-03-28 00:00:00,1174.28,1005881.228363750000033505218,1085961.228363750000033505218,9,175,469755.000,-101.45111399999998,15,0,nan
2005-03-29 00:00:00,1165.36,952441.228363750000033505218,1085961.228363750000033505218,9,175,416315.000,-129.888915,15,0,nan
2005-03-30 00:00:00,1181.41,1038046.633735750000033348785,1086661.633735750000033348785,9,169,497600.00,-78.491054,16,0,52.94117647058823529411764706
2005-03-31 00:00:00,1180.59,1034174.133735750000033348785,1086661.633735750000033348785,9,169,493727.500,-81.47553099999999,16,0,nan
2005-04-01 00:00:00,1172.92,1004991.633735750000033348785,1086661.633735750000033348785,9,169,464545.000,-100.49222400000001,16,0,nan
2005-04-04 00:00:00,1176.12,1023499.133735750000033348785,1086661.633735750000033348785,9,169,483052.500,-87.94917000000001,16,0,nan
2005-04-05 00:00:00,1181.39,1058441.015784250000033139829,1087153.515784250000033139829,8,167,506482.500,-67.32948300000001,17,0,50.51020408163265306122448980
