Date,UnderlyingPrice,NetLiq,RealizedCapital,NumPositions,TotNumContracts,BuyingPower,TotalDelta
1990-01-03 00:00:00,358.76,199737.2584000000000003183231,199987.6584000000000003183231,1,8,18950.0000,-2.178088
1990-01-04 00:00:00,355.66,199128.5314000000000007162270,199972.2314000000000007162270,2,18,37544.200,-5.212858000000001
1990-01-05 00:00:00,352.2,196940.2898000000000010345501,199959.8898000000000010345501,3,26,54568.3000,-9.842194
1990-01-08 00:00:00,353.79,199049.4628000000000014324540,199944.4628000000000014324540,4,36,75692.4000,-9.573132
1990-01-09 00:00:00,349.62,194682.0628000000000014324540,199944.4628000000000014324540,4,36,71325.0000,-14.584812000000001
1990-01-10 00:00:00,347.31,194420.4628000000000014324540,199944.4628000000000014324540,4,36,71063.4000,-16.502941999999997
1990-01-11 00:00:00,348.53,196595.4628000000000014324540,199944.4628000000000014324540,4,36,73238.4000,-13.752223999999998
1990-01-12 00:00:00,339.93,178776.2628000000000014324540,199944.4628000000000014324540,4,36,55419.2000,-27.029885999999998
1990-01-15 00:00:00,337.0,175281.0493000000000016314060,199936.7493000000000016314060,5,41,67822.4500,-34.296317
1990-01-16 00:00:00,340.75,184195.8493000000000016314060,199936.7493000000000016314060,5,41,76737.2500,-26.055195
1990-01-17 00:00:00,337.4,174646.1785000000000017905676,199930.5785000000000017905676,6,45,81893.7500,-33.026401
1990-01-18 00:00:00,338.19,180460.9250183200000030863397,180214.1750183200000030863397,2,9,30837.5000,-2.179297
1990-01-19 00:00:00,339.15,180900.2823183200000031261301,180212.6323183200000031261301,3,10,40537.7500,-2.151904
1990-01-22 00:00:00,330.38,178495.3896183200000031659205,180211.0896183200000031659205,4,11,47443.8000,-3.656092
1990-01-23 00:00:00,331.61,179123.5542183200000032455013,180208.0042183200000032455013,5,13,64531.3500,-3.697547
1990-01-24 00:00:00,330.25,179957.8188183200000033250821,180204.9188183200000033250821,6,15,81925.0000,-3.929316
